"filename", "language", "XML", "JSON", "C#", "JSON with Comments", "Markdown", "TypeScript", "CSS", "HTML", "YAML", "comment", "blank", "total"
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\API\Services\IServices\IDietTypesService.cs", "C#", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\API\Services\IServices\IMetricsService.cs", "C#", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 1, 16
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\API\Services\IServices\INoteService.cs", "C#", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\API\Services\IServices\IRecipeService.cs", "C#", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\API\Services\IServices\IReportService.cs", "C#", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\API\Services\IServices\IReviewService.cs", "C#", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 16
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\API\Services\IServices\ITemplateService.cs", "C#", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\API\Services\IServices\IUserService.cs", "C#", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 3, 24
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\API\Services\MetricsService.cs", "C#", 0, 0, 143, 0, 0, 0, 0, 0, 0, 11, 25, 179
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\API\Services\NoteService.cs", "C#", 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 24, 180
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\API\Services\RecipeService.cs", "C#", 0, 0, 205, 0, 0, 0, 0, 0, 0, 10, 32, 247
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\API\Services\ReportService.cs", "C#", 0, 0, 140, 0, 0, 0, 0, 0, 0, 1, 9, 150
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\API\Services\ReviewService.cs", "C#", 0, 0, 248, 0, 0, 0, 0, 0, 0, 24, 33, 305
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\API\Services\TemplateService.cs", "C#", 0, 0, 200, 0, 0, 0, 0, 0, 0, 9, 31, 240
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\API\Services\UserService.cs", "C#", 0, 0, 472, 0, 0, 0, 0, 0, 0, 21, 77, 570
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\API\Validators\FullNameValidator.cs", "C#", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 5, 31
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\API\appsettings.Development.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\API\appsettings.json", "JSON", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\API\docker-compose.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 9
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\API\package-lock.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\README.md", "Markdown", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 14, 28
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\angular.json", "JSON", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 2, 120
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\package-lock.json", "JSON", 0, 14454, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14455
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\package.json", "JSON", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 1, 45
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\Middlewares\error-middlewares.ts", "TypeScript", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 4, 30
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\app.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\app.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 4
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\app.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 5, 30
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\app.component.ts", "TypeScript", 0, 0, 0, 0, 0, 24, 0, 0, 0, 2, 4, 30
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\app.config.ts", "TypeScript", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 3, 21
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\app.routes.ts", "TypeScript", 0, 0, 0, 0, 0, 108, 0, 0, 0, 3, 20, 131
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\confirmation-window\confirmation-window.component.css", "CSS", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 9, 47
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\confirmation-window\confirmation-window.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 12
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\confirmation-window\confirmation-window.component.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 4, 24
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\error\error.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\error\error.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 4
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\error\error.component.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 2, 15
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\nav-bar\nav-bar.component.css", "CSS", 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 9, 87
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\nav-bar\nav-bar.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 31, 0, 1, 3, 35
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\nav-bar\nav-bar.component.ts", "TypeScript", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 9, 37
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\page-footer\page-footer.component.css", "CSS", 0, 0, 0, 0, 0, 0, 51, 0, 0, 12, 18, 81
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\page-footer\page-footer.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 1, 19
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\page-footer\page-footer.component.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 2, 13
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\primary-dropdown-input\dropdown-item.ts", "TypeScript", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\primary-dropdown-input\primary-dropdown-input.component.css", "CSS", 0, 0, 0, 0, 0, 0, 27, 0, 0, 56, 4, 87
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\primary-dropdown-input\primary-dropdown-input.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 13
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\primary-dropdown-input\primary-dropdown-input.component.ts", "TypeScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 2, 21
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\primary-input-field\primary-input-field.component.css", "CSS", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 3, 23
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\primary-input-field\primary-input-field.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 12
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\primary-input-field\primary-input-field.component.ts", "TypeScript", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 3, 24
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\reactive-form-error\reactive-form-error.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\reactive-form-error\reactive-form-error.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 6
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\reactive-form-error\reactive-form-error.component.ts", "TypeScript", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 5, 27
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\wavy-svg\wavy-svg.component.css", "CSS", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 5, 21
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\wavy-svg\wavy-svg.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 19
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\components\wavy-svg\wavy-svg.component.ts", "TypeScript", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 3, 13
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\environments\environment.development.ts", "TypeScript", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\environments\environment.ts", "TypeScript", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\guards\admin.guard.ts", "TypeScript", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 3, 20
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\guards\auth.guard.ts", "TypeScript", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 3, 20
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\guards\client.guard.ts", "TypeScript", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 3, 20
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\guards\non-auth.guard.ts", "TypeScript", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 3, 20
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\interceptors\auth.interceptor.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 1, 4, 25
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\Reports\Appointments.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\Reports\ReportsData.ts", "TypeScript", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 2, 24
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\advice\advice-to-add.ts", "TypeScript", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\advice\advice-to-edit.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\advice\advice-to-view.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\advice\advice.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\appointments\appointment-to-add.ts", "TypeScript", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\appointments\appointment.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\appointments\appointments-to-edit.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\articles\add-article.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\articles\returned-article.ts", "TypeScript", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\articles\update-article.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\client-management\client-profile.ts", "TypeScript", 0, 0, 0, 0, 0, 10, 0, 0, 0, 1, 1, 12
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\client-management\client-update.ts", "TypeScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\client-management\client-view-profile.ts", "TypeScript", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\diet-type.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\diets\diet.ts", "TypeScript", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 5, 34
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\diets\diets-to-add.ts", "TypeScript", 0, 0, 0, 0, 0, 12, 0, 0, 0, 11, 2, 25
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\diets\diets-to-edit.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 9, 1, 23
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\http-error.ts", "TypeScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 9
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\login-data.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\metrics\metrics-to-add.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\metrics\metrics-to-edit.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\metrics\metrics.ts", "TypeScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 9
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\notes\note-to-add.ts", "TypeScript", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\notes\note-to-edit.ts", "TypeScript", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\notes\note.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\recipes\RecipeAdd.ts", "TypeScript", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\recipes\RecipeAll.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 11
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\recipes\RecipeEdit.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 11
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\recipes\RecipeView.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 11
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\register.data.ts", "TypeScript", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\reviews\reviews-to-add.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\reviews\reviews-to-edit.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\reviews\reviews-to-view.ts", "TypeScript", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\reviews\reviews.ts", "TypeScript", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\models\user.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Diets\add-diets\add-diets.component.css", "CSS", 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 21, 154
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Diets\add-diets\add-diets.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 271, 0, 7, 11, 289
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Diets\add-diets\add-diets.component.ts", "TypeScript", 0, 0, 0, 0, 0, 133, 0, 0, 0, 6, 57, 196
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Diets\edit-diets\edit-diets.component.css", "CSS", 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 20, 142
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Diets\edit-diets\edit-diets.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 271, 0, 7, 9, 287
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Diets\edit-diets\edit-diets.component.ts", "TypeScript", 0, 0, 0, 0, 0, 250, 0, 0, 0, 19, 44, 313
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Diets\view-diets\view-diets.component.css", "CSS", 0, 0, 0, 0, 0, 0, 441, 0, 0, 20, 86, 547
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Diets\view-diets\view-diets.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 158, 0, 10, 25, 193
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Diets\view-diets\view-diets.component.ts", "TypeScript", 0, 0, 0, 0, 0, 413, 0, 0, 0, 47, 133, 593
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Metrics-Management\add-metrics\add-metrics.component.css", "CSS", 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 24, 116
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Metrics-Management\add-metrics\add-metrics.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 9, 36
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Metrics-Management\add-metrics\add-metrics.component.ts", "TypeScript", 0, 0, 0, 0, 0, 106, 0, 0, 0, 4, 30, 140
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Metrics-Management\edit-metrics\edit-metrics.component.css", "CSS", 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 24, 116
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Metrics-Management\edit-metrics\edit-metrics.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 9, 42
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Metrics-Management\edit-metrics\edit-metrics.component.ts", "TypeScript", 0, 0, 0, 0, 0, 156, 0, 0, 0, 4, 20, 180
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Metrics-Management\view-metrics\view-metrics.component.css", "CSS", 0, 0, 0, 0, 0, 0, 379, 0, 0, 12, 63, 454
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Metrics-Management\view-metrics\view-metrics.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 75, 0, 2, 12, 89
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Metrics-Management\view-metrics\view-metrics.component.ts", "TypeScript", 0, 0, 0, 0, 0, 186, 0, 0, 0, 10, 34, 230
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Reports\select\select.component.css", "CSS", 0, 0, 0, 0, 0, 0, 27, 0, 0, 1, 7, 35
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Reports\select\select.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 87, 0, 4, 0, 91
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Reports\select\select.component.ts", "TypeScript", 0, 0, 0, 0, 0, 104, 0, 0, 0, 4, 17, 125
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Reports\view\view.component.css", "CSS", 0, 0, 0, 0, 0, 0, 368, 0, 0, 24, 81, 473
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Reports\view\view.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 249, 0, 16, 22, 287
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\Reports\view\view.component.ts", "TypeScript", 0, 0, 0, 0, 0, 180, 0, 0, 0, 23, 59, 262
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\about-us\about-us.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\about-us\about-us.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\about-us\about-us.component.ts", "TypeScript", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 3, 13
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\advice-management\advice-create-edit\advice-create-edit.component.css", "CSS", 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 21, 122
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\advice-management\advice-create-edit\advice-create-edit.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 60, 0, 4, 3, 67
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\advice-management\advice-create-edit\advice-create-edit.component.ts", "TypeScript", 0, 0, 0, 0, 0, 138, 0, 0, 0, 1, 19, 158
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\advice-management\advice-list\advice-list.component.css", "CSS", 0, 0, 0, 0, 0, 0, 152, 0, 0, 7, 20, 179
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\advice-management\advice-list\advice-list.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 55, 0, 5, 9, 69
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\advice-management\advice-list\advice-list.component.ts", "TypeScript", 0, 0, 0, 0, 0, 135, 0, 0, 0, 105, 33, 273
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\appointments\appointments\appointments.component.css", "CSS", 0, 0, 0, 0, 0, 0, 569, 0, 0, 16, 94, 679
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\appointments\appointments\appointments.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 236, 0, 4, 11, 251
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\appointments\appointments\appointments.component.ts", "TypeScript", 0, 0, 0, 0, 0, 340, 0, 0, 0, 36, 66, 442
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\calendar\calendar\calendar.component.css", "CSS", 0, 0, 0, 0, 0, 0, 542, 0, 0, 11, 84, 637
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\calendar\calendar\calendar.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 264, 0, 7, 14, 285
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\calendar\calendar\calendar.component.ts", "TypeScript", 0, 0, 0, 0, 0, 569, 0, 0, 0, 79, 151, 799
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\client-history\client-history.component.css", "CSS", 0, 0, 0, 0, 0, 0, 85, 0, 0, 7, 16, 108
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\client-history\client-history.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 67, 0, 1, 9, 77
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\client-history\client-history.component.ts", "TypeScript", 0, 0, 0, 0, 0, 71, 0, 0, 0, 4, 19, 94
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\client-search\client-search.component.css", "CSS", 0, 0, 0, 0, 0, 0, 138, 0, 0, 7, 23, 168
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\client-search\client-search.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 10, 63
"c:\Users\USER\Documents\GitHub\MainDietitianProjectRepo\client\src\app\pages\client-management\client-search\client-search.component.ts", "TypeScript", 0, 0, 0, 0, 0, 165, 0, 0, 0, 9, 32, 206
